ProductionID,DateKey,TrainID,ProductID,GasReceived,LNGProduced,LPGProduced,CondensateProduced,Availability,Utilization,EnergyConsumption,OperatingCost
309,20190221,3,1,616.8,32.9,3.9,19.1,6.36,6.3,36.6,96962.92
310,20190221,4,1,11185.7,7542.8,806.0,276.2,84.39,79.57,543.11,83218.02
311,20190221,5,1,11694.7,8379.6,780.4,388.1,88.23,84.55,711.08,69185.33
312,20190221,6,1,12801.5,9642.3,892.2,457.2,96.58,88.88,785.58,137154.05
313,20190222,1,1,8104.2,5412.6,580.1,215.8,83.56,78.81,440.86,101597.14
314,20190222,2,1,8834.5,6666.3,555.2,226.3,91.09,89.04,572.42,167610.34
315,20190222,3,1,2263.7,436.6,47.6,85.7,23.34,22.76,148.24,194335.01
316,20190222,4,1,12348.2,9451.6,1046.9,299.5,93.16,90.32,507.51,129821.61
317,20190222,5,1,12642.4,10290.7,1066.0,469.6,95.38,96.05,556.47,120101.74
318,20190222,6,1,12752.4,9811.8,789.1,316.0,96.21,90.79,878.9,147349.91
319,20190223,1,1,9290.3,7299.2,838.6,213.0,95.79,92.71,575.63,151569.2
320,20190223,2,1,9441.6,7257.2,648.5,315.1,97.35,90.7,524.35,166391.66
321,20190223,3,1,2710.8,645.8,52.7,89.4,27.95,28.11,116.83,65710.62
322,20190223,4,1,11719.9,8300.3,789.7,372.1,88.42,83.57,784.61,81484.77
323,20190223,5,1,12000.9,9361.7,832.4,337.4,90.54,92.05,774.26,71852.69
324,20190223,6,1,12373.4,9846.3,961.0,304.4,93.35,93.9,685.93,100533.16
325,20190224,1,1,8990.6,6490.0,675.5,326.7,92.7,85.18,537.94,109948.28
326,20190224,2,1,9460.0,7487.1,775.9,311.7,97.54,93.39,495.01,98081.86
327,20190224,3,1,1921.3,295.5,29.7,72.7,19.81,18.15,85.32,122327.04
328,20190224,4,1,12846.5,10723.6,1131.4,482.6,96.92,98.5,794.42,73202.99
329,20190224,5,1,11729.2,8147.8,785.7,268.1,88.49,81.97,674.19,195321.67
330,20190224,6,1,12435.6,9504.8,824.2,419.2,93.82,90.19,841.52,128847.75
331,20190225,1,1,8870.4,6201.7,625.8,338.7,91.46,82.5,536.93,211761.6
332,20190225,2,1,9163.3,6759.1,784.5,293.2,94.48,87.04,607.83,130920.77
333,20190225,3,1,710.9,43.3,5.0,21.9,7.33,7.18,28.46,110647.38
334,20190225,4,1,12906.2,10133.5,1191.1,382.6,97.37,92.65,813.87,70985.78
335,20190225,5,1,11746.4,8900.4,1010.1,370.3,88.62,89.41,619.8,58442.5
336,20190225,6,1,3678.2,787.1,81.8,113.6,27.75,25.25,175.58,122632.25
337,20190226,1,1,9213.7,7039.9,593.2,262.8,95.0,90.16,530.35,84301.7
338,20190226,2,1,9692.8,7944.8,830.0,386.1,99.94,96.72,503.29,76212.59
339,20190226,3,1,1836.9,271.6,27.8,54.5,18.94,17.45,127.95,151937.54
340,20190226,4,1,12095.0,9386.9,795.7,297.5,91.25,91.58,767.95,123255.11
341,20190226,5,1,12499.3,9949.6,1040.3,421.1,94.3,93.93,519.49,97368.36
342,20190226,6,1,3328.3,707.4,69.9,106.5,25.11,25.08,141.93,92675.43
343,20190227,1,1,8537.7,6443.8,618.8,282.8,88.03,89.06,414.88,150678.16
344,20190227,2,1,8626.0,6237.0,501.6,319.3,88.94,85.32,585.9,121870.79
345,20190227,3,1,2385.9,478.2,51.6,77.1,24.6,23.65,143.68,90785.23
346,20190227,4,1,12551.0,9398.3,902.0,419.1,94.69,88.36,654.7,135877.74
347,20190227,5,1,12292.5,9343.3,965.3,331.3,92.74,89.69,792.44,113909.79
348,20190227,6,1,678.6,27.1,2.7,21.2,5.12,4.72,37.39,105966.42
349,20190228,1,1,8721.0,6409.9,716.2,218.0,89.92,86.73,464.68,101915.3
350,20190228,2,1,1074.6,94.9,10.5,36.1,11.08,10.42,71.89,193842.87
351,20190228,3,1,1110.5,101.9,11.4,27.1,11.45,10.83,67.78,170381.79
352,20190228,4,1,12292.5,9104.8,923.5,418.1,92.74,87.4,588.82,94127.55
353,20190228,5,1,12323.0,9384.3,817.7,323.8,92.97,89.86,573.72,127662.21
354,20190228,6,1,3134.8,635.7,55.7,108.9,23.65,23.93,147.48,94305.31
355,20190301,1,1,8664.8,6084.4,690.0,318.2,89.34,82.86,439.14,149153.18
356,20190301,2,1,675.0,40.4,4.0,13.6,6.96,7.06,44.36,105465.3
357,20190301,3,1,2662.3,622.9,64.1,67.9,27.45,27.61,121.1,173891.41
358,20190301,4,1,11619.2,7901.0,798.2,330.7,87.66,80.24,792.31,73410.24
359,20190301,5,1,12855.8,10601.7,1177.2,374.7,96.99,97.31,560.65,122210.68
360,20190301,6,1,690.6,29.9,2.8,15.2,5.21,5.11,35.12,162871.43
361,20190302,1,1,8994.5,7175.0,672.5,213.0,92.74,94.13,474.17,95913.49
362,20190302,2,1,1370.4,155.6,15.3,43.1,14.13,13.4,95.08,238519.48
363,20190302,3,1,2232.6,434.0,44.4,82.9,23.02,22.94,102.44,263738.17
364,20190302,4,1,12745.8,9937.4,798.9,362.4,96.16,92.0,561.25,249173.2
365,20190302,5,1,11875.0,8640.6,778.0,441.4,89.59,85.86,492.0,86364.65
366,20190302,6,1,1377.2,112.9,12.8,30.2,10.39,9.67,85.85,92739.23
367,20190303,1,1,8948.0,6764.8,760.4,240.5,92.26,89.21,468.45,87232.89
368,20190303,2,1,1953.3,323.1,34.2,60.1,20.14,19.52,135.52,96398.8
369,20190303,3,1,1722.5,257.5,25.2,37.2,17.76,17.64,100.61,67656.13
370,20190303,4,1,12839.9,10661.5,1032.8,414.0,96.87,97.98,669.51,102635.83
371,20190303,5,1,11768.9,8664.1,939.3,377.9,88.79,86.87,610.38,123177.45
372,20190303,6,1,1216.8,94.9,8.1,30.0,9.18,9.2,57.86,234204.69
373,20190304,1,1,9115.7,6618.2,777.5,268.6,93.99,85.67,379.35,177338.63
374,20190304,2,1,2899.9,670.4,70.2,62.9,29.9,27.28,197.04,108788.6
375,20190304,3,1,2273.4,430.4,36.6,69.4,23.44,22.34,102.57,73078.23
376,20190304,4,1,12843.9,10650.6,1220.2,376.9,96.9,97.85,849.33,232403.52
377,20190304,5,1,13180.6,10715.4,1110.5,384.0,99.44,95.93,823.36,189750.31
378,20190304,6,1,2782.2,477.2,55.5,82.4,20.99,20.24,130.25,79882.5
379,20190305,1,1,9698.6,7804.1,672.9,196.0,100.0,94.95,540.21,147334.64
380,20190305,2,1,1180.3,117.3,12.6,35.2,12.17,11.73,73.96,66697.85
381,20190305,3,1,2419.8,497.1,55.6,74.9,24.95,24.24,110.48,191210.9
382,20190305,4,1,12327.0,9497.0,1074.5,300.9,93.0,90.91,522.37,143365.58
383,20190305,5,1,13167.3,11040.5,1154.0,446.1,99.34,98.94,634.08,149178.4
384,20190305,6,1,1553.5,142.3,11.8,35.3,11.72,10.81,67.28,113464.89
385,20190306,1,1,8881.0,6468.1,556.8,349.9,91.57,85.94,361.14,188478.55
386,20190306,2,1,788.5,51.7,4.2,17.2,8.13,7.74,31.89,85862.77
387,20190306,3,1,2389.7,479.0,45.4,81.1,24.64,23.65,97.86,86176.26
388,20190306,4,1,11739.8,8345.2,848.9,277.4,88.57,83.88,785.05,90937.83
389,20190306,5,1,13254.8,11073.4,1056.3,523.6,100.0,98.58,628.47,143411.65
390,20190306,6,1,2869.7,487.1,46.5,112.6,21.65,20.03,195.39,50677.06
391,20190307,1,1,9103.1,7163.7,730.6,204.3,93.86,92.86,495.54,96702.02
392,20190307,2,1,611.0,31.9,3.8,15.1,6.3,6.17,32.4,132116.78
393,20190307,3,1,1074.6,102.5,10.6,36.3,11.08,11.26,65.18,85003.15
394,20190307,4,1,12138.7,9575.2,1056.9,257.4,91.58,93.08,615.01,71900.31
395,20190307,5,1,11882.9,8241.5,820.1,312.9,89.65,81.84,674.36,139709.93
396,20190307,6,1,3617.2,826.4,66.8,99.7,27.29,26.96,223.3,165509.22
397,20190308,1,1,8585.2,6234.5,634.3,227.3,88.52,85.69,464.05,225011.42
398,20190308,2,1,2571.1,531.0,53.8,74.5,26.51,24.37,166.05,126442.74
399,20190308,3,1,2366.5,470.1,51.4,89.1,24.4,23.44,138.66,93869.8
400,20190308,4,1,12163.9,8877.6,732.7,478.6,91.77,86.12,785.44,61293.63
401,20190308,5,1,12357.4,9118.3,878.9,326.7,93.23,87.07,529.98,134493.55
402,20190308,6,1,3769.7,837.3,68.0,83.5,28.44,26.21,172.46,103298.89
403,20190309,1,1,8796.7,6591.5,683.0,184.6,90.7,88.42,410.12,112932.53
404,20190309,2,1,1359.7,159.8,18.5,49.5,14.02,13.87,86.79,129339.74
405,20190309,3,1,9099.3,6698.7,675.1,200.4,93.82,86.87,427.04,108850.09
406,20190309,4,1,12142.7,9227.4,948.6,473.0,91.61,89.67,689.13,140419.62
407,20190309,5,1,12398.5,9641.4,1042.3,353.9,93.54,91.76,534.66,187435.76
408,20190309,6,1,2335.5,341.4,34.6,74.7,17.62,17.25,158.83,221707.18
409,20190310,1,1,8513.5,6457.2,734.8,240.5,87.78,89.5,502.27,167051.92
410,20190310,2,1,1068.8,96.4,9.2,33.1,11.02,10.64,66.63,100691.75
411,20190310,3,1,9027.5,6438.6,588.4,183.5,93.08,84.16,397.68,68825.45
412,20190310,4,1,12324.3,9839.6,1110.8,473.0,92.98,94.21,682.0,134382.63
413,20190310,5,1,12816.1,9647.9,874.1,484.4,96.69,88.83,608.71,94484.32
414,20190310,6,1,2552.9,403.5,35.8,55.0,19.26,18.65,126.98,117221.94
415,20190311,1,1,9260.3,7551.8,816.5,337.0,95.48,96.23,396.9,132807.16
416,20190311,2,1,2445.0,494.0,54.9,94.0,25.21,23.84,122.33,190222.62
417,20190311,3,1,9198.2,7336.7,806.4,340.2,94.84,94.12,624.19,154050.89
418,20190311,4,1,12213.0,8644.3,872.9,322.3,92.14,83.52,695.5,80989.21
419,20190311,5,1,12780.3,10648.8,1265.5,448.0,96.42,98.32,731.77,73135.92
420,20190311,6,1,3268.6,626.9,58.6,96.5,24.66,22.63,203.83,125499.15
421,20190312,1,1,9495.9,7468.0,727.2,322.5,97.91,92.8,596.92,118056.86
422,20190312,2,1,1443.2,176.2,18.1,57.6,14.88,14.41,80.43,94301.74
423,20190312,3,1,8486.3,6098.6,515.3,239.9,87.5,84.8,432.45,86787.98
424,20190312,4,1,12670.3,10044.9,1112.8,296.3,95.59,93.55,639.74,139569.31
425,20190312,5,1,12670.3,10081.4,869.4,438.0,95.59,93.89,539.43,149109.86
426,20190312,6,1,2721.2,434.5,49.2,70.1,20.53,18.84,136.87,162061.46
427,20190313,1,1,8889.8,6605.5,616.1,309.4,91.66,87.68,412.1,136332.98
428,20190313,2,1,1815.6,280.8,33.6,61.6,18.72,18.25,109.02,48731.21
429,20190313,3,1,8725.9,6035.6,531.3,296.1,89.97,81.62,420.05,77394.51
430,20190313,4,1,12259.4,8724.9,928.5,407.7,92.49,83.98,826.11,107767.07
431,20190313,5,1,12036.7,8766.4,1044.9,363.2,90.81,85.94,737.74,205465.42
432,20190313,6,1,2641.7,406.3,35.7,103.9,19.93,18.15,150.1,139676.11
433,20190314,1,1,9698.6,8219.2,757.8,289.0,100.0,100.0,604.53,104088.97
434,20190314,2,1,2899.9,747.6,68.1,61.6,29.9,30.42,138.41,178654.5
435,20190314,3,1,8808.3,6212.8,678.4,267.9,90.82,83.23,531.49,271333.29
436,20190314,4,1,12771.0,9907.3,1019.6,364.3,96.35,91.54,630.52,136832.51
437,20190314,5,1,12847.9,10234.7,1098.8,308.9,96.93,94.0,567.15,196489.97
438,20190314,6,1,3675.6,857.2,91.1,115.0,27.73,27.52,164.45,63592.07
439,20190315,1,1,9434.8,7671.8,670.2,347.1,97.28,95.95,418.58,74708.37
440,20190315,2,1,2843.6,717.4,66.1,99.3,29.32,29.77,183.84,171808.0
441,20190315,3,1,9164.2,6720.2,544.7,364.0,94.49,86.53,536.18,144667.32
442,20190315,4,1,12606.6,9872.7,881.0,258.7,95.11,92.41,534.32,149791.73
443,20190315,5,1,12666.3,10031.1,876.3,351.5,95.56,93.45,686.71,89059.71
444,20190315,6,1,2016.1,264.1,30.9,78.6,15.21,15.46,94.1,139070.73
445,20190316,1,1,8660.9,6059.7,527.7,338.6,89.3,82.56,460.57,155219.19
446,20190316,2,1,2586.6,588.3,57.1,91.9,26.67,26.84,150.64,265844.59
447,20190316,3,1,8297.2,5827.0,591.1,272.4,85.55,82.87,507.15,94210.58
448,20190316,4,1,13101.0,11032.6,991.0,403.0,98.84,99.37,910.71,71620.46
449,20190316,5,1,12456.9,9154.7,893.3,469.5,93.98,86.72,787.4,100608.88
450,20190316,6,1,1638.3,173.4,18.7,62.4,12.36,12.49,88.32,133983.56
451,20190317,1,1,8029.5,5408.3,471.6,254.6,82.79,79.48,536.61,126464.36
452,20190317,2,1,1269.6,127.2,12.5,48.2,13.09,11.82,84.9,85112.12
453,20190317,3,1,8964.4,6937.6,580.3,305.9,92.43,91.32,529.1,131503.69
454,20190317,4,1,12019.4,8922.9,729.5,281.5,90.68,87.6,601.64,91509.4
455,20190317,5,1,12348.2,9134.5,997.5,484.3,93.16,87.29,600.91,119610.98
456,20190317,6,1,3338.9,693.5,69.2,81.3,25.19,24.51,199.61,113365.09
457,20190318,1,1,8894.6,6720.7,539.4,334.8,91.71,89.16,430.0,196020.15
458,20190318,2,1,988.3,78.7,6.5,26.7,10.19,9.4,43.84,133413.32
459,20190318,3,1,9178.8,7503.3,648.7,235.8,94.64,96.46,549.15,165358.73
460,20190318,4,1,2525.0,414.1,45.5,68.7,19.05,19.35,103.71,157525.2
461,20190318,5,1,12460.8,10003.5,1128.5,438.2,94.01,94.73,813.68,68259.41
462,20190318,6,1,1067.0,73.1,6.8,30.2,8.05,8.08,49.4,122641.32
463,20190319,1,1,8934.4,6937.0,751.1,255.0,92.12,91.62,584.61,81394.28
464,20190319,2,1,1996.0,352.0,36.8,59.7,20.58,20.81,123.5,119035.2
465,20190319,3,1,8497.9,6348.2,567.0,219.3,87.62,88.15,389.26,73544.78
466,20190319,4,1,3303.1,689.5,60.9,106.7,24.92,24.63,173.21,74285.95
467,20190319,5,1,12452.9,9685.8,1042.2,312.4,93.95,91.78,523.46,88495.03
468,20190319,6,1,3205.0,600.0,56.0,89.5,24.18,22.09,182.9,209305.24
469,20190320,1,1,8768.5,6429.3,523.5,199.2,90.41,86.52,391.62,98197.2
470,20190320,2,1,2657.4,589.6,66.4,102.5,27.4,26.18,110.76,124055.66
471,20190320,3,1,8804.4,6111.6,630.1,234.5,90.78,81.91,594.17,100566.89
472,20190320,4,1,2433.6,348.3,36.3,57.8,18.36,16.89,105.87,158790.81
473,20190320,5,1,11719.9,8807.8,954.7,298.0,88.42,88.68,499.31,181130.39
474,20190320,6,1,3411.8,696.8,70.4,80.2,25.74,24.1,174.77,68141.59
475,20190321,1,1,9274.8,6904.2,646.3,275.2,95.63,87.84,614.14,98892.22
476,20190321,2,1,2350.9,440.3,52.5,71.3,24.24,22.1,164.05,67822.89
477,20190321,3,1,8217.6,5392.3,498.5,171.6,84.73,77.43,537.79,175957.76
478,20190321,4,1,3609.3,759.8,84.1,126.0,27.23,24.84,146.81,196104.93
479,20190321,5,1,12415.8,9208.7,932.8,440.2,93.67,87.52,746.61,99715.47
480,20190321,6,1,1041.8,70.5,7.2,23.0,7.86,7.98,58.63,125708.18
481,20190322,1,1,9270.9,7609.2,853.4,291.9,95.59,96.85,418.47,123572.02
482,20190322,2,1,554.8,27.1,2.2,15.4,5.72,5.77,23.63,93349.41
483,20190322,3,1,9443.6,7658.9,749.3,256.0,97.37,95.7,471.9,50913.94
484,20190322,4,1,3344.2,650.1,76.0,118.0,25.23,22.94,190.73,139554.63
485,20190322,5,1,11855.1,8422.1,890.9,418.8,89.44,83.83,641.56,173030.35
486,20190322,6,1,1867.6,205.6,24.0,49.7,14.09,12.99,122.93,94902.76
487,20190323,1,1,9194.3,7072.6,805.1,235.8,94.8,90.77,463.93,133171.49
488,20190323,2,1,1468.4,185.7,15.7,45.7,15.14,14.92,61.86,93277.26
489,20190323,3,1,9095.4,7018.1,628.4,226.2,93.78,91.05,407.21,118456.0
490,20190323,4,1,1353.3,115.1,11.2,53.6,10.21,10.04,77.16,84223.16
491,20190323,5,1,12694.1,10186.5,1105.0,466.3,95.77,94.69,551.3,132319.27
492,20190323,6,1,986.2,59.3,5.5,27.7,7.44,7.09,57.15,164498.69
493,20190324,1,1,9530.8,7924.3,737.7,313.6,98.27,98.11,398.81,95818.14
494,20190324,2,1,1893.2,310.3,34.9,66.5,19.52,19.34,113.26,114657.03
495,20190324,3,1,8703.6,6120.5,704.5,226.2,89.74,82.98,555.55,138879.92
496,20190324,4,1,2354.1,354.9,40.5,50.0,17.76,17.79,157.8,82629.08
497,20190324,5,1,11943.9,8243.3,801.8,379.9,90.11,81.44,701.78,153262.8
498,20190324,6,1,2104.9,262.0,22.8,48.0,15.88,14.69,119.27,173430.16
499,20190325,1,1,8742.3,6710.1,570.5,176.9,90.14,90.57,519.74,89819.88
500,20190325,2,1,9178.8,7337.6,839.5,347.6,94.64,94.33,558.64,262763.8
501,20190325,3,1,8628.9,6495.8,619.6,211.5,88.97,88.83,455.12,208082.02
502,20190325,4,1,1554.8,156.3,16.1,32.1,11.73,11.86,63.96,117837.67
503,20190325,5,1,12484.7,9662.9,1144.8,269.7,94.19,91.33,772.87,136501.2
504,20190325,6,1,3149.3,592.0,59.6,96.0,23.76,22.18,183.61,74749.57
505,20190326,1,1,8722.0,6528.2,663.1,275.6,89.93,88.32,509.29,217699.21
506,20190326,2,1,8526.1,5724.7,561.9,325.0,87.91,79.23,487.85,100365.48
507,20190326,3,1,9340.8,7014.3,756.2,298.5,96.31,88.61,458.84,156327.65
508,20190326,4,1,2747.7,468.0,48.2,91.0,20.73,20.1,133.96,118571.38
509,20190326,5,1,12264.7,8744.3,973.7,307.1,92.53,84.13,717.17,97504.82
510,20190326,6,1,3120.2,605.3,70.5,108.5,23.54,22.89,186.51,107674.75
511,20190327,1,1,9077.9,6636.9,671.0,187.6,93.6,86.27,631.12,161248.55
512,20190327,2,1,8740.4,6314.6,672.0,301.7,90.12,85.25,393.48,168147.91
513,20190327,3,1,9305.8,7554.3,620.2,272.5,95.95,95.79,505.18,87598.91
514,20190327,4,1,3719.3,820.8,88.1,103.4,28.06,26.04,178.08,124517.63
515,20190327,5,1,12466.1,9286.2,1039.1,344.6,94.05,87.9,616.71,192084.1
516,20190327,6,1,984.8,59.8,5.6,36.3,7.43,7.16,57.43,138510.36
517,20190328,1,1,8930.5,6485.2,670.4,261.0,92.08,85.69,538.14,69929.3
518,20190328,2,1,9698.6,8157.5,822.3,325.4,100.0,99.25,676.93,105552.18
519,20190328,3,1,8877.2,6796.3,612.2,183.6,91.53,90.34,520.04,56729.19
520,20190328,4,1,3625.2,778.2,80.9,81.3,27.35,25.33,249.17,58528.59
521,20190328,5,1,11873.6,8518.8,941.8,391.3,89.58,84.66,761.05,94086.06
522,20190328,6,1,1273.8,97.0,10.3,27.4,9.61,8.99,68.28,178446.99
523,20190329,1,1,9057.6,7123.2,648.9,192.5,93.39,92.8,467.89,155803.81
524,20190329,2,1,8722.9,6039.5,719.8,209.5,89.94,81.7,451.66,134217.99
525,20190329,3,1,8621.1,6323.4,532.7,248.6,88.89,86.55,411.83,241878.27
526,20190329,4,1,725.0,32.3,3.4,14.5,5.47,5.25,29.82,109827.51
527,20190329,5,1,12185.1,8919.9,853.2,244.6,91.93,86.38,746.07,171370.17
528,20190329,6,1,2001.5,252.9,28.4,42.8,15.1,14.91,93.62,92968.66
529,20190330,1,1,9056.6,6910.6,827.0,241.5,93.38,90.04,444.54,140684.01
530,20190330,2,1,8825.8,6822.8,638.6,325.0,91.0,91.22,554.38,100145.12
531,20190330,3,1,8063.4,5563.8,511.6,224.2,83.14,81.42,348.36,154447.09
532,20190330,4,1,3596.0,787.5,69.0,74.5,27.13,25.84,146.58,83031.24
533,20190330,5,1,11861.7,8790.7,879.0,466.2,89.49,87.45,763.34,101592.51
534,20190330,6,1,3052.6,565.2,50.0,101.0,23.03,21.85,170.01,132208.35
535,20190331,1,1,9036.2,7051.3,702.0,184.2,93.17,92.08,607.37,133586.55
536,20190331,2,1,9169.1,7183.7,578.8,299.4,94.54,92.45,615.61,153133.18
537,20190331,3,1,8455.3,5670.0,639.0,188.4,87.18,79.13,489.13,130605.61
538,20190331,4,1,1334.8,107.1,12.1,46.4,10.07,9.47,69.49,52657.75
539,20190331,5,1,11678.8,8419.6,781.9,458.9,88.11,85.07,541.86,79416.98
540,20190331,6,1,3173.2,592.4,56.2,73.9,23.94,22.03,150.12,128048.54
541,20190401,1,1,9159.4,6928.5,598.0,344.3,94.44,89.26,388.56,170151.44
542,20190401,2,1,8489.2,5882.0,633.7,304.3,87.53,81.76,460.8,89006.46
543,20190401,3,1,8964.4,6521.3,567.2,303.3,92.43,85.84,518.93,176209.85
544,20190401,4,1,954.3,58.2,5.4,27.1,7.2,7.19,54.14,121164.56
545,20190401,5,1,12902.2,10378.6,916.7,271.7,97.34,94.92,559.7,210488.08
546,20190401,6,1,12971.1,9751.4,922.2,313.8,97.86,88.71,616.66,248830.41
547,20190402,1,1,9698.6,7844.4,660.3,204.1,100.0,95.44,544.29,121328.14
548,20190402,2,1,9058.5,6952.0,672.7,316.5,93.4,90.56,606.48,97449.38
549,20190402,3,1,9438.7,7219.0,646.0,266.7,97.32,90.25,434.17,127643.12
550,20190402,4,1,2107.5,262.9,27.4,49.7,15.9,14.72,107.91,115758.45
551,20190402,5,1,12061.9,8746.9,711.0,378.4,91.0,85.57,584.01,72834.32
552,20190402,6,1,12653.0,9725.7,1073.8,308.7,95.46,90.7,618.16,135281.01
553,20190403,1,1,9070.2,6919.5,792.2,220.7,93.52,90.02,491.65,116928.56
554,20190403,2,1,9416.4,7371.1,847.0,235.0,97.09,92.37,499.33,191879.83
555,20190403,3,1,9698.6,8120.5,813.4,276.5,100.0,98.8,502.67,241800.43
556,20190403,4,1,987.5,59.8,5.0,34.6,7.45,7.15,60.03,110558.82
557,20190403,5,1,1850.4,203.2,24.4,37.6,13.96,12.96,111.16,78123.73
558,20190403,6,1,12775.0,10105.2,1044.3,505.0,96.38,93.34,688.74,52047.77
559,20190404,1,1,9332.0,7421.3,802.7,186.9,96.22,93.84,548.9,92948.33
560,20190404,2,1,9698.6,7920.8,727.6,340.0,100.0,96.37,591.05,143916.88
561,20190404,3,1,9176.8,7170.4,669.9,354.6,94.62,92.2,508.78,186766.35
562,20190404,4,1,833.7,42.0,4.1,17.4,6.29,5.95,42.51,169357.94
563,20190404,5,1,2521.1,403.4,34.5,67.3,19.02,18.88,141.66,177136.51
564,20190404,6,1,13103.7,10871.6,1248.6,446.3,98.86,97.9,820.23,156169.24
565,20190405,1,1,9387.3,7320.5,601.6,257.7,96.79,92.02,502.9,120702.64
566,20190405,2,1,8745.3,6391.4,647.3,319.3,90.17,86.24,585.79,113902.06
567,20190405,3,1,8743.3,6796.1,783.8,207.8,90.15,91.72,581.6,75393.45
568,20190405,4,1,1255.2,102.2,8.5,29.2,9.47,9.61,54.43,90298.05
569,20190405,5,1,1340.1,116.4,9.4,38.0,10.11,10.25,81.04,210736.14
570,20190405,6,1,11604.6,8183.2,896.1,237.1,87.55,83.21,530.0,193631.44
571,20190406,1,1,8757.9,6559.5,731.2,260.3,90.3,88.38,525.26,125629.44
572,20190406,2,1,9457.1,7463.1,766.4,359.0,97.51,93.12,465.24,155121.61
573,20190406,3,1,8797.6,6772.7,582.0,226.0,90.71,90.84,604.28,132223.56
574,20190406,4,1,2436.2,349.7,30.4,83.2,18.38,16.94,163.57,152688.37
575,20190406,5,1,1049.8,71.8,7.4,30.3,7.92,8.07,53.63,60138.1
576,20190406,6,1,12642.4,10013.2,1192.8,290.3,95.38,93.46,675.77,127967.4
577,20190407,1,1,8824.8,6855.7,814.3,309.6,90.99,91.67,616.16,212487.25
578,20190407,2,1,8760.8,6621.8,774.0,234.6,90.33,89.19,379.95,118210.41
579,20190407,3,1,8935.3,6299.4,659.6,218.1,92.13,83.19,453.21,88537.15
580,20190407,4,1,1309.6,105.7,11.8,46.3,9.88,9.52,60.07,205756.01
581,20190407,5,1,2287.8,325.3,32.7,48.3,17.26,16.78,137.27,93690.73
582,20190407,6,1,12089.7,8890.0,848.5,244.7,91.21,86.77,608.69,94628.51
583,20190408,1,1,8768.5,6762.2,741.6,248.3,90.41,91.0,467.14,51382.01
584,20190408,2,1,8918.9,7004.3,764.5,252.3,91.96,92.67,580.31,129796.61
585,20190408,3,1,8639.5,6281.2,586.8,334.0,89.08,85.79,498.68,136806.73
586,20190408,4,1,1242.0,94.2,9.7,47.6,9.37,8.95,57.1,165405.41
587,20190408,5,1,2287.8,334.2,30.8,72.5,17.26,17.24,125.42,148374.12
588,20190408,6,1,13254.8,11175.6,962.9,344.7,100.0,99.49,784.9,133551.58
589,20190409,1,1,8858.7,6319.0,734.7,291.4,91.34,84.17,361.91,171711.64
590,20190409,2,1,8743.3,6790.1,705.9,238.1,90.15,91.64,475.76,113111.51
591,20190409,3,1,8608.5,6463.7,613.6,298.4,88.76,88.6,348.87,80887.65
592,20190409,4,1,1146.5,80.3,8.7,31.1,8.65,8.26,47.68,92349.46
593,20190409,5,1,3828.0,848.6,77.8,125.5,28.88,26.16,161.94,68213.38
594,20190409,6,1,11006.8,7682.4,798.6,256.9,83.04,82.36,546.8,53188.98
595,20190410,1,1,9114.8,7141.2,674.8,279.7,93.98,92.45,460.74,90397.06
596,20190410,2,1,8725.9,6212.4,690.5,246.4,89.97,84.01,590.11,89285.94
597,20190410,3,1,8287.5,5974.0,611.4,280.1,85.45,85.06,568.31,274138.59
598,20190410,4,1,2990.3,569.7,55.1,114.6,22.56,22.48,130.07,85656.82
599,20190410,5,1,1124.0,77.0,9.2,34.2,8.48,8.08,77.67,86833.38
600,20190410,6,1,3129.5,572.6,48.8,106.0,23.61,21.59,189.78,101519.76
601,20190411,1,1,9004.2,7210.2,699.3,317.5,92.84,94.49,390.35,63259.94
602,20190411,2,1,8787.0,6098.7,648.9,280.0,90.6,81.9,475.13,142148.07
603,20190411,3,1,9127.4,6726.4,718.5,187.9,94.11,86.96,404.95,151605.81
604,20190411,4,1,2583.4,402.0,45.9,92.0,19.49,18.36,150.84,120434.69
605,20190411,5,1,3378.6,723.8,73.2,115.9,25.49,25.28,232.88,48030.93
606,20190411,6,1,677.3,28.9,3.4,26.0,5.11,5.04,44.39,113297.2
607,20190412,1,1,9249.6,6824.3,773.8,366.5,95.37,87.06,487.66,121997.3
608,20190412,2,1,9552.2,7904.0,731.7,280.1,98.49,97.64,531.02,119461.83
609,20190412,3,1,8872.3,6258.0,624.2,245.7,91.48,83.23,476.52,201411.48
610,20190412,4,1,3450.2,705.5,67.9,137.0,26.03,24.13,182.3,172769.26
611,20190412,5,1,1976.3,240.3,25.7,44.2,14.91,14.35,102.46,83950.23
612,20190412,6,1,1322.8,103.4,11.8,37.2,9.98,9.22,62.15,108238.56
613,20190413,1,1,9623.0,8024.6,887.8,306.7,99.22,98.4,603.26,89232.0
614,20190413,2,1,9698.6,7901.9,678.7,282.2,100.0,96.14,423.5,118864.34
615,20190413,3,1,8665.7,6647.6,539.7,301.2,89.35,90.52,562.49,119842.3
616,20190413,4,1,1256.6,98.2,9.1,32.7,9.48,9.22,73.76,203214.41
617,20190413,5,1,2385.9,349.0,34.4,61.7,18.0,17.26,131.07,120866.0
618,20190413,6,1,3345.5,690.4,55.7,118.0,25.24,24.35,233.25,95090.1
619,20190414,1,1,8921.8,6407.0,681.6,317.5,91.99,84.74,593.67,80052.15
