MaintenanceID,DateKey,EquipmentID,EmployeeID,MaintenanceType,DowntimeHours,MaintenanceCost,Status
448,20240131,309,286,Piping Inspection,2.0,4997.68,Completed
449,20210624,130,2249,Predictive,2.1,3504.34,Completed
450,20190620,325,1844,Piping Inspection,0.9,2265.48,Completed
451,20240122,226,1199,SRV Testing,1.5,3754.41,Cancelled
452,20220325,265,1746,SRV Testing,2.3,1714.44,In Progress
453,20241108,202,1645,Predictive,0.9,1268.95,Cancelled
454,20201027,242,1856,Lubrication Service,3.9,1255.35,Completed
455,20240406,51,1416,Piping Inspection,1.7,4309.1,Completed
456,20240129,156,2318,Predictive,1.8,3743.36,Completed
457,20210731,49,647,Vibration Analysis,3.0,760.55,Cancelled
458,20200129,219,1589,Vibration Analysis,2.8,809.24,Completed
459,20210719,125,201,Calibration,2.1,301.56,Completed
460,20201211,167,850,Vibration Analysis,3.4,1925.74,Cancelled
461,20200314,259,2370,Electrical Inspection,3.5,1323.23,Completed
462,20200803,25,835,Calibration,3.2,2091.0,In Progress
463,20240425,229,2960,Predictive,2.9,3609.76,Completed
464,20220201,196,1196,Preventive,1.9,986.09,Completed
465,20190208,167,2812,Predictive,2.2,2674.92,Cancelled
466,20191228,118,497,Vibration Analysis,3.8,720.48,Completed
467,20190405,202,2614,Corrective,3.7,59905.05,Completed
468,20190208,88,2093,Piping Inspection,2.1,1326.37,Completed
469,20210127,160,1041,Piping Inspection,2.4,1725.47,Deferred
470,20241107,234,2938,Vibration Analysis,4.0,1880.26,Completed
471,20231208,168,1970,Electrical Inspection,0.6,1506.57,Completed
472,20240206,297,2608,Lubrication Service,1.6,593.09,Cancelled
473,20200126,205,2222,Thickness Measurement,1.8,2023.6,In Progress
474,20200128,44,440,Piping Inspection,3.1,2005.12,Deferred
475,20240224,101,1622,Piping Inspection,3.3,3339.31,Completed
476,20190808,114,796,Calibration,3.1,927.64,Cancelled
477,20210811,21,2729,Predictive,3.1,950.76,Completed
478,20220924,275,962,Preventive,1.2,757.4,In Progress
479,20230304,140,549,Electrical Inspection,3.0,1556.07,Completed
480,20200822,87,297,Lubrication Service,0.8,793.6,Completed
481,20240715,113,1081,Thickness Measurement,2.2,2195.92,Cancelled
482,20240129,125,2945,Preventive,2.4,6437.91,Completed
483,20210625,127,2507,Vibration Analysis,1.9,1018.36,Completed
484,20200502,80,2594,Corrective,16.0,26140.7,Cancelled
485,20200119,142,1377,Preventive,3.0,2594.45,Deferred
486,20221225,290,742,Corrective,5.9,16861.92,Completed
487,20241127,24,1687,Thickness Measurement,4.0,1950.78,In Progress
488,20190818,226,2159,SRV Testing,3.8,2504.56,In Progress
489,20220426,65,1170,Condition-Based,3.5,3798.98,Completed
490,20221001,117,1801,Lubrication Service,0.8,654.08,In Progress
491,20200531,276,864,Piping Inspection,1.6,1033.72,Completed
492,20241014,225,25,Calibration,3.2,2461.73,Completed
493,20240109,220,1477,Condition-Based,2.2,2676.18,Completed
494,20240203,264,2323,Electrical Inspection,1.2,2097.06,Cancelled
495,20230614,311,107,Piping Inspection,1.9,4777.8,Deferred
496,20190910,102,1191,Lubrication Service,1.4,249.64,Completed
497,20200902,298,114,Vibration Analysis,1.5,911.79,In Progress
498,20220406,117,2274,Lubrication Service,1.0,216.27,Cancelled
499,20220215,256,2024,Electrical Inspection,1.1,3928.48,Completed
500,20231017,66,1855,Calibration,1.8,1853.93,Completed
501,20210710,246,1905,Electrical Inspection,2.5,3360.33,In Progress
502,20241007,151,41,Calibration,1.9,1887.57,In Progress
503,20201109,189,152,Thickness Measurement,1.4,639.77,Cancelled
504,20191010,303,510,SRV Testing,3.9,2335.71,In Progress
505,20210515,121,1750,Lubrication Service,0.7,524.33,Deferred
506,20240811,138,2926,Predictive,1.3,1523.3,In Progress
507,20190403,11,2762,Corrective,1.8,68161.51,Cancelled
508,20190103,135,2455,Calibration,3.1,364.94,Cancelled
509,20240319,221,945,SRV Testing,0.8,1014.04,Cancelled
510,20210212,33,168,Calibration,1.1,1607.22,Completed
511,20200619,137,2297,Corrective,2.0,14728.93,Deferred
512,20230429,181,2757,Condition-Based,3.9,5348.97,Completed
513,20220820,276,392,Corrective,19.2,12199.13,In Progress
514,20200914,221,1619,Preventive,2.7,3304.05,Deferred
515,20240424,236,2275,Calibration,0.7,1047.26,Cancelled
516,20191230,189,867,Corrective,1.1,48824.31,Completed
517,20230630,259,1762,Corrective,0.7,51010.75,In Progress
518,20210412,314,2380,Condition-Based,3.9,3091.44,Completed
519,20190108,100,1650,SRV Testing,3.2,3490.91,In Progress
520,20200115,55,1295,Preventive,1.7,6424.91,Completed
521,20240610,100,353,Electrical Inspection,2.7,3066.97,Deferred
522,20210730,263,1720,Corrective,3.7,13121.7,Completed
523,20190811,19,780,Predictive,3.1,2222.15,Deferred
524,20210405,195,2446,Predictive,2.8,1671.34,Deferred
525,20211014,13,1394,Calibration,3.7,1515.59,Completed
526,20190906,267,905,Corrective,2.4,48409.4,Completed
527,20211023,201,1252,Thickness Measurement,3.1,2655.03,Cancelled
528,20240411,84,2037,Thickness Measurement,3.0,1581.55,Completed
529,20211127,182,2186,SRV Testing,1.3,3058.48,Cancelled
530,20200110,75,91,Piping Inspection,4.0,2057.22,Deferred
531,20230426,42,1928,SRV Testing,3.8,2583.98,Completed
532,20230720,280,2529,Preventive,2.9,6580.07,Completed
533,20240116,325,2499,Predictive,3.3,4211.03,Deferred
534,20200913,94,2555,Corrective,2.2,19014.97,Completed
535,20210306,60,2348,SRV Testing,2.1,3487.12,In Progress
536,20190722,264,2348,Vibration Analysis,3.3,611.79,Completed
537,20220104,88,1947,Predictive,3.6,2533.56,In Progress
538,20200228,247,1902,Piping Inspection,2.7,2933.69,Completed
539,20220807,311,1302,Thickness Measurement,2.9,891.48,Cancelled
540,20210527,119,489,Electrical Inspection,2.6,628.19,Completed
541,20210511,58,2390,Thickness Measurement,2.4,1446.2,Completed
542,20200901,93,523,Thickness Measurement,2.0,1408.53,Cancelled
543,20200322,70,2213,Piping Inspection,2.5,1322.0,Completed
544,20230105,166,402,Piping Inspection,1.5,3547.96,In Progress
545,20220308,165,1827,Preventive,3.4,6505.69,Completed
546,20211111,306,776,Vibration Analysis,3.7,1111.38,Completed
547,20220603,109,51,Condition-Based,2.6,2010.73,Completed
548,20210502,187,1142,Thickness Measurement,0.9,741.25,Completed
549,20201024,228,2370,Piping Inspection,2.6,1360.15,Completed
550,20210222,215,1311,Lubrication Service,1.6,560.77,In Progress
551,20230307,225,179,Thickness Measurement,3.3,2767.27,Completed
552,20190711,181,1224,Preventive,2.2,3743.76,Completed
553,20230319,8,2198,Piping Inspection,2.3,2025.56,Completed
554,20220704,114,1008,SRV Testing,3.9,1793.76,Completed
555,20210317,20,327,Predictive,3.8,2860.69,In Progress
556,20240715,224,1678,Lubrication Service,0.5,879.63,Completed
557,20190411,112,2479,Preventive,2.7,6768.8,Completed
558,20190831,197,1729,Lubrication Service,0.8,697.62,Completed
559,20200715,309,901,Calibration,2.1,1140.72,Completed
560,20190127,61,89,Calibration,2.0,1270.51,Deferred
561,20210819,324,1569,Predictive,2.0,2453.45,Completed
562,20190113,24,1060,Calibration,2.3,532.08,Completed
563,20230606,264,372,SRV Testing,3.8,3863.58,Completed
564,20230205,111,364,Calibration,3.1,1334.42,Deferred
565,20191223,259,51,Predictive,1.5,921.94,In Progress
566,20200519,12,1825,Electrical Inspection,3.0,1409.76,Completed
567,20220829,193,2679,SRV Testing,1.6,2524.88,In Progress
568,20221118,109,345,Preventive,0.8,2467.3,Cancelled
569,20190517,250,1516,Vibration Analysis,3.8,1410.49,Cancelled
570,20201003,146,1396,Piping Inspection,1.2,4801.75,Completed
571,20220922,204,2227,Lubrication Service,3.8,644.49,Completed
572,20190811,56,759,Electrical Inspection,3.2,1554.84,Cancelled
573,20211128,58,550,Preventive,1.4,7605.72,Completed
574,20220530,168,543,Vibration Analysis,0.5,570.16,Completed
575,20200105,3,1293,Electrical Inspection,2.5,2303.93,Completed
576,20210830,145,1804,Predictive,1.9,4934.23,In Progress
577,20200513,252,1252,Predictive,2.8,2601.12,Completed
578,20201130,323,493,Thickness Measurement,1.7,1247.74,Completed
579,20210922,310,1958,Electrical Inspection,3.6,3253.2,Deferred
580,20231204,129,2672,Piping Inspection,3.3,3738.66,Completed
581,20201228,323,1390,Electrical Inspection,1.5,1581.19,Completed
582,20200509,26,717,Electrical Inspection,3.4,2145.27,In Progress
583,20230316,28,1365,Condition-Based,2.8,1123.71,Deferred
584,20200127,304,1075,Corrective,0.7,79579.84,Completed
585,20220629,35,2122,Thickness Measurement,3.2,2628.89,Completed
586,20200706,113,846,Electrical Inspection,0.7,2307.91,Completed
587,20220708,278,2097,Vibration Analysis,2.1,511.86,Cancelled
588,20221022,235,210,Thickness Measurement,3.7,2295.5,Completed
589,20190705,29,2101,Lubrication Service,2.5,1125.59,Deferred
590,20210610,111,1793,Condition-Based,1.7,5387.77,Completed
591,20231203,187,222,Condition-Based,0.5,5644.56,Completed
592,20230603,229,2843,Piping Inspection,1.7,2663.83,Completed
593,20200105,8,17,Electrical Inspection,0.9,2905.54,Completed
594,20240508,52,1787,Thickness Measurement,3.7,2108.25,Deferred
595,20200630,143,912,Condition-Based,2.5,2200.68,Completed
596,20220720,163,2253,Predictive,2.6,4052.62,Completed
597,20200110,277,557,Thickness Measurement,2.9,1959.39,Deferred
598,20200630,30,1187,SRV Testing,0.7,2191.23,Completed
599,20230204,7,2735,Thickness Measurement,1.9,1327.98,Deferred
600,20210108,1,651,Predictive,3.4,2752.22,Completed
601,20191118,216,2811,Lubrication Service,0.7,514.77,Cancelled
602,20230628,134,2484,Predictive,2.7,3287.67,Deferred
603,20200824,325,1156,SRV Testing,3.4,1330.62,Completed
604,20210823,206,2140,Vibration Analysis,2.2,1382.47,Completed
605,20241005,305,550,Corrective,0.9,26231.16,Deferred
606,20221010,164,968,Thickness Measurement,1.8,2965.98,Completed
607,20190414,201,2072,Vibration Analysis,2.4,922.46,Deferred
608,20231017,152,202,Predictive,1.2,869.67,In Progress
609,20191207,66,582,Vibration Analysis,2.6,1599.16,Completed
610,20200119,300,2844,Calibration,2.7,2312.84,Completed
611,20191003,256,2019,Electrical Inspection,2.9,2157.91,In Progress
612,20231008,157,637,Lubrication Service,1.2,1227.02,Completed
613,20230126,23,1119,Vibration Analysis,0.9,782.98,In Progress
614,20201221,8,929,Piping Inspection,2.8,3639.05,Completed
615,20220418,147,1665,Predictive,3.0,2034.97,Completed
616,20230720,51,1841,Piping Inspection,2.7,1779.05,Completed
617,20191110,214,1505,Lubrication Service,2.4,1378.91,Completed
618,20230711,15,2616,Electrical Inspection,3.5,729.69,Cancelled
619,20230313,227,2958,Lubrication Service,1.4,968.7,Cancelled
620,20210329,200,1639,Condition-Based,2.8,2928.11,Completed
621,20221001,240,1388,Vibration Analysis,1.3,1041.39,Cancelled
622,20191206,334,609,Thickness Measurement,2.1,1189.67,Completed
623,20241104,231,1871,Piping Inspection,3.3,3158.95,Cancelled
624,20191224,270,366,Vibration Analysis,3.5,1828.61,Deferred
625,20190720,66,1496,Corrective,3.2,11966.53,Completed
626,20220318,7,1590,Piping Inspection,1.3,2759.5,In Progress
627,20190815,300,1681,SRV Testing,1.8,1041.13,Deferred
628,20220614,3,2479,SRV Testing,4.0,3335.98,Deferred
629,20190110,150,507,Preventive,2.6,7543.07,Deferred
630,20231203,47,2902,Preventive,3.0,870.23,Cancelled
631,20210531,24,389,Vibration Analysis,1.0,1206.43,In Progress
632,20210423,334,1611,Vibration Analysis,0.9,360.43,Completed
633,20230630,321,201,Vibration Analysis,1.1,1600.24,Completed
634,20230619,177,467,Piping Inspection,2.5,988.15,Completed
635,20220829,245,189,Thickness Measurement,3.9,2014.94,Cancelled
636,20211013,244,1448,Corrective,10.8,30142.72,In Progress
637,20200213,149,528,Preventive,0.9,3951.3,Completed
638,20200324,122,1826,SRV Testing,1.0,2006.76,Deferred
639,20211005,133,1795,Thickness Measurement,1.5,1628.74,Completed
640,20241030,239,155,Lubrication Service,1.3,469.6,Completed
641,20210407,42,1821,Lubrication Service,2.2,891.02,Completed
642,20191110,267,1255,Preventive,3.1,7649.1,In Progress
643,20220708,222,493,Piping Inspection,2.6,1106.42,Completed
644,20230223,207,2581,SRV Testing,0.7,1256.1,In Progress
645,20240503,139,2955,Condition-Based,1.6,5529.92,Completed
646,20240924,88,1855,Piping Inspection,1.7,1357.92,Completed
647,20211229,175,2766,Calibration,1.8,2330.59,Cancelled
648,20240706,100,1214,Electrical Inspection,3.5,3565.87,Completed
649,20220207,1,694,Condition-Based,2.0,5082.94,In Progress
650,20210111,257,838,Predictive,1.1,1106.44,Completed
651,20211116,141,734,Vibration Analysis,0.8,1635.66,In Progress
652,20241030,135,2280,Condition-Based,3.9,5497.83,Completed
653,20211113,9,944,Electrical Inspection,1.9,3433.23,Completed
654,20221208,146,2259,Lubrication Service,0.7,755.84,In Progress
655,20240115,211,2269,Thickness Measurement,0.8,1752.52,Deferred
656,20230614,22,2406,Lubrication Service,2.2,537.7,In Progress
657,20231107,316,2214,SRV Testing,1.6,3356.96,Completed
658,20200819,160,2952,Condition-Based,1.1,3982.1,Completed
659,20200503,1,1690,SRV Testing,2.2,3774.38,Deferred
660,20190603,59,2216,Electrical Inspection,3.1,3782.35,Deferred
661,20190321,37,162,SRV Testing,1.5,1081.55,Completed
662,20211123,20,555,Condition-Based,0.6,3970.45,Deferred
663,20190523,72,2395,Corrective,0.7,12500.05,Deferred
664,20230814,259,2630,Condition-Based,2.8,2375.58,Deferred
665,20210612,192,1704,Piping Inspection,1.5,1576.8,Completed
666,20220611,323,185,Piping Inspection,1.1,3329.35,Completed
667,20190106,290,1393,Corrective,16.3,16384.15,Completed
668,20220402,139,557,Electrical Inspection,2.9,2757.79,Deferred
669,20240430,175,1756,Calibration,1.0,1539.64,In Progress
670,20190723,182,869,Preventive,1.1,1251.2,Completed
671,20210212,235,427,Condition-Based,1.6,5009.45,Cancelled
672,20230224,268,697,Calibration,3.5,2314.61,In Progress
673,20220827,143,711,Predictive,2.2,1939.28,Cancelled
674,20240417,202,2813,Piping Inspection,2.1,4461.36,In Progress
675,20190325,140,1772,Thickness Measurement,2.8,2502.52,In Progress
676,20221210,317,2041,Electrical Inspection,2.8,912.3,Completed
677,20210716,241,2807,Thickness Measurement,3.4,1853.1,Deferred
678,20220611,119,1483,SRV Testing,1.9,2539.75,Completed
679,20220405,285,454,SRV Testing,1.8,3577.66,Cancelled
680,20200110,33,244,SRV Testing,0.5,3507.7,Completed
681,20190612,199,2408,Piping Inspection,3.9,2164.74,Cancelled
682,20190323,193,1706,Lubrication Service,1.4,930.34,Cancelled
683,20230509,4,2603,Calibration,0.6,364.72,In Progress
684,20210723,109,744,Corrective,8.8,41765.99,Cancelled
685,20240918,268,2828,SRV Testing,2.6,1564.35,Completed
686,20230827,38,2257,Condition-Based,0.9,2167.59,Deferred
687,20241106,30,856,Preventive,1.8,7943.35,Completed
688,20241103,325,2449,Thickness Measurement,3.3,1383.68,Completed
689,20190326,232,1341,Predictive,2.5,2108.12,Deferred
690,20200807,230,2797,Piping Inspection,1.6,3583.72,Completed
691,20240925,240,1467,Thickness Measurement,1.5,1362.4,In Progress
692,20191018,308,796,Piping Inspection,3.5,4648.88,In Progress
693,20200722,108,2042,Electrical Inspection,2.0,935.97,Deferred
694,20211009,31,1626,Thickness Measurement,2.7,1435.9,Deferred
695,20190803,212,661,Electrical Inspection,1.9,1210.1,In Progress
696,20200804,88,2773,Corrective,12.7,70409.12,Completed
697,20231216,212,233,Calibration,1.7,1755.92,Completed
698,20190115,249,2119,Preventive,0.7,4580.14,In Progress
699,20230912,135,317,Calibration,3.5,1935.88,In Progress
700,20200316,295,37,Thickness Measurement,2.4,2048.21,Completed
701,20240411,217,1905,Preventive,1.8,6317.7,In Progress
702,20191204,304,2529,SRV Testing,2.1,1165.07,Cancelled
703,20220306,241,2835,Electrical Inspection,3.0,724.24,Completed
704,20211203,143,362,Piping Inspection,1.3,1211.82,Deferred
705,20221003,131,1345,Lubrication Service,0.8,979.29,In Progress
706,20240927,122,2526,Electrical Inspection,2.9,2070.93,Deferred
707,20201211,273,1477,Vibration Analysis,0.6,1167.92,Completed
708,20201107,69,2653,Preventive,2.1,1151.84,In Progress
709,20200413,293,2860,Calibration,2.1,783.43,Completed
710,20210211,292,345,SRV Testing,2.0,2538.42,Completed
711,20220410,90,2802,Piping Inspection,3.1,4045.29,Cancelled
712,20210913,333,311,Lubrication Service,1.4,525.87,Deferred
713,20220813,85,1658,Electrical Inspection,3.7,1894.14,In Progress
714,20240213,255,29,SRV Testing,2.8,3125.45,Completed
715,20190108,270,1097,Piping Inspection,3.4,4656.96,Completed
716,20240720,316,1161,Lubrication Service,1.8,1227.53,In Progress
717,20240222,32,1137,SRV Testing,1.7,1344.67,In Progress
718,20211120,103,2277,Piping Inspection,3.5,4993.14,In Progress
719,20230930,183,1589,Lubrication Service,0.6,493.07,Deferred
720,20230204,200,2860,Preventive,2.5,5186.64,Completed
721,20210413,194,19,Predictive,1.0,965.85,Completed
722,20240722,306,323,SRV Testing,1.0,1487.45,In Progress
723,20241128,96,2391,Thickness Measurement,1.3,2571.19,Completed
724,20190126,316,2589,Lubrication Service,2.5,479.61,Cancelled
725,20240902,310,739,SRV Testing,3.7,3756.21,Deferred
726,20221204,5,786,Corrective,10.1,27217.85,Completed
727,20231028,132,478,Preventive,3.6,6311.72,In Progress
728,20220129,325,245,Piping Inspection,3.5,3330.78,In Progress
729,20200521,278,2913,Predictive,1.3,2412.03,In Progress
730,20210929,20,1546,Predictive,3.6,3549.76,Completed
731,20211121,7,459,Predictive,2.0,3792.48,Deferred
732,20200716,245,2407,Thickness Measurement,3.8,2810.83,Completed
733,20220422,229,2470,SRV Testing,2.1,3911.68,Completed
734,20200203,152,1040,Vibration Analysis,0.9,1938.68,In Progress
735,20220212,289,1215,Condition-Based,3.1,4930.2,Completed
736,20211216,112,786,Piping Inspection,3.9,1145.04,Completed
737,20240418,278,2149,Corrective,9.6,11500.92,In Progress
738,20191015,78,582,Corrective,1.4,41527.05,Deferred
739,20210729,57,118,Corrective,5.1,71824.99,Cancelled
740,20210326,15,1585,Piping Inspection,2.8,4481.49,Completed
741,20231004,59,1743,Condition-Based,2.3,5819.53,In Progress
742,20210609,268,2648,Vibration Analysis,3.0,846.59,Completed
743,20200706,90,2569,Condition-Based,3.6,3522.72,Completed
744,20190522,129,17,SRV Testing,3.1,1198.02,Completed
745,20220802,46,958,SRV Testing,3.9,3144.65,Completed
746,20211121,11,1955,Lubrication Service,2.1,1460.84,Completed
747,20240219,91,313,Preventive,4.0,2449.23,Completed
748,20200711,209,499,Electrical Inspection,3.7,1276.83,Completed
749,20210412,57,1797,Lubrication Service,1.7,990.42,Completed
750,20220303,330,2469,Condition-Based,4.0,2163.07,Completed
751,20210620,44,67,Predictive,0.5,4971.53,Completed
752,20190319,58,2934,Corrective,11.4,22876.4,Completed
753,20200509,211,468,Thickness Measurement,3.0,988.55,Completed
754,20190406,212,2066,Vibration Analysis,3.0,975.83,Completed
755,20200529,223,3000,Electrical Inspection,3.1,2613.19,In Progress
756,20220529,182,1828,Thickness Measurement,1.0,2751.86,Cancelled
757,20211106,155,1498,Calibration,3.0,1209.2,Completed
758,20190615,108,2502,Calibration,1.4,2071.83,Cancelled
759,20220706,189,1512,Electrical Inspection,1.2,1758.47,Completed
760,20200426,253,1430,Predictive,0.7,4122.5,Completed
761,20231106,148,911,Piping Inspection,2.0,4311.07,Completed
762,20201104,125,2653,Predictive,1.9,2925.72,Completed
