FinanceID,DateKey,ProductID,Revenue,OPEX,CAPEX,MaintenanceCost,Profit
397,20200229,4,1921386.34,463971.39,205900.92,143166.65,1108347.38
398,20240429,5,4660044.25,1028299.0,576032.67,191583.47,2864129.11
399,20220207,1,7203174.92,2023797.28,408307.52,399307.4,4371762.72
400,20200120,1,5415943.38,1400504.43,490425.8,504966.1,3020047.05
401,20190706,6,1789024.41,569606.52,247432.39,157746.82,814238.68
402,20191023,6,5230076.0,1906728.13,600410.86,396082.95,2326854.06
403,20220205,3,6658334.08,1521329.7,410544.3,268925.77,4457534.31
404,20200711,7,544590.81,155344.81,35630.65,49606.54,304008.81
405,20221217,7,935789.93,329981.17,132597.99,70387.82,402822.95
406,20201023,5,2668641.34,560164.52,399270.92,132157.31,1577048.59
407,20231117,2,6741143.02,1719260.65,429093.56,422112.79,4170676.02
408,20200608,4,808444.08,292154.8,95031.42,78013.1,343244.76
409,20200105,6,22058640.97,5739262.75,2624725.66,790050.07,12904602.49
410,20241219,5,1324447.74,340127.5,175547.26,72907.87,735865.11
411,20240527,1,2678605.63,766554.04,401098.15,88552.45,1422400.99
412,20210428,3,587599.64,208306.24,52431.25,22401.86,304460.29
413,20190721,7,681178.33,270261.83,61426.19,42923.61,306566.7
414,20230808,7,997982.77,358518.63,106629.3,97735.52,435099.32
415,20200919,3,696590.12,213282.08,101724.6,67325.6,314257.84
416,20220428,1,11573968.4,3000577.98,689792.12,1001002.34,6882595.96
417,20190103,4,423950.74,129490.14,48356.99,25982.91,220120.7
418,20220930,1,3936468.27,1529552.29,199298.5,189315.91,2018301.57
419,20190526,7,616715.1,152615.93,35207.58,55050.07,373841.52
420,20230421,7,29941369.79,9982539.93,3293145.06,1320986.26,15344698.54
421,20200428,2,860559.0,197664.65,53033.82,33623.36,576237.17
422,20211225,4,1537249.43,566792.29,175964.57,93635.37,700857.2
423,20230419,7,1055351.54,330541.25,62429.4,67828.4,594552.49
424,20230814,7,654461.33,162037.6,89271.58,50196.01,352956.14
425,20201222,5,10721279.01,3250124.95,1553596.98,916584.67,5000972.41
426,20210109,7,471702.84,134190.66,52505.14,43059.86,241947.18
427,20210529,5,6395748.37,2072439.53,535653.39,213406.39,3574249.06
428,20230711,5,5376273.2,1990378.86,768631.25,536671.49,2080591.6
429,20190416,5,459246.06,110029.38,28020.57,43964.41,277231.7
430,20230204,3,2562007.63,842261.66,272183.34,162250.15,1285312.48
431,20240526,3,1362012.91,397251.38,179936.86,84445.81,700378.86
432,20200220,1,1646647.75,433220.32,240283.48,71104.75,902039.2
433,20211229,3,12111612.48,3862884.83,1658661.86,558012.1,6032053.69
434,20190221,3,1373623.42,394840.81,189298.06,71951.65,717532.9
435,20200507,4,6872221.64,2580121.91,840203.7,608984.66,2842911.37
436,20220327,6,6634677.9,1758138.51,639376.05,540971.38,3696191.96
437,20210325,7,4209098.84,1324738.55,455205.32,139773.09,2289381.88
438,20220422,4,3481482.02,951522.22,383685.35,328472.31,1817802.14
439,20190914,1,23795317.97,8450068.87,1622344.5,834764.67,12888139.93
440,20190711,7,555517.76,217131.93,79443.33,21316.54,237625.96
441,20220928,4,4428609.71,1300460.31,593112.85,371379.34,2163657.21
442,20210509,3,702381.29,255399.07,99928.81,58857.35,288196.06
443,20230214,7,1287031.6,328563.0,150978.05,70016.35,737474.2
444,20230705,3,25881613.13,5425822.4,3562873.59,1423797.69,15469119.45
445,20221022,4,10205424.9,3237075.04,825633.39,992728.88,5149987.59
446,20240813,7,19413650.68,6995272.34,1715811.54,1147267.15,9555299.65
447,20220805,1,4022392.57,942117.67,253112.03,189718.62,2637444.25
448,20221018,1,13499588.04,3331659.65,1990730.98,537630.13,7639567.28
449,20220816,1,13358301.15,4233460.78,1738662.86,737871.22,6648306.29
450,20241119,1,1892171.16,438739.24,194671.83,154162.59,1104597.5
451,20200213,5,1391237.91,312620.81,117255.06,55931.48,905430.56
452,20210316,4,2179444.92,568375.44,202630.62,93603.68,1314835.18
453,20230111,7,30110121.27,11261085.08,3671177.51,1852137.46,13325721.22
454,20240113,3,15953682.18,5463050.7,1069500.43,1022825.85,8398305.2
455,20191115,4,1663918.47,333499.95,224463.37,163153.41,942801.74
456,20210319,1,3228160.04,773529.17,226112.72,221109.79,2007408.36
457,20230205,3,3242134.54,1274585.87,428894.6,230473.14,1308180.93
458,20220909,6,15105548.5,3630390.09,867790.84,576261.44,10031106.13
459,20220325,6,3186493.39,1081696.36,471133.15,312381.51,1321282.37
460,20190721,2,2348083.23,858142.87,333541.7,95486.23,1060912.43
461,20210227,6,4751611.21,1317762.92,686743.96,434057.66,2313046.67
462,20220910,3,655405.07,158218.36,47397.59,59913.39,389875.73
463,20200602,6,1150968.35,363552.18,116115.18,107436.19,563864.8
464,20190427,7,13943223.49,5157844.3,1530473.82,666376.06,6588529.31
465,20200313,2,1697373.21,461853.92,143900.1,85044.57,1006574.62
466,20220919,2,2422434.02,828436.18,351854.65,198346.76,1043796.43
467,20210530,2,3861835.09,1267103.96,234916.98,303884.77,2055929.38
468,20240305,1,5767661.39,1433636.17,843659.4,193018.37,3297347.45
469,20240918,3,4301895.68,1541566.85,535495.83,344670.33,1880162.67
470,20230904,2,754560.82,206655.88,53063.91,45421.01,449420.02
471,20230726,7,2077208.9,543091.45,272414.36,115504.32,1146198.77
472,20190330,2,1986412.43,430054.91,193927.17,60169.17,1302261.18
473,20230624,2,21994870.23,7516257.43,1986976.47,1147029.74,11344606.59
474,20200203,3,2778119.48,751009.15,385759.68,227369.07,1413981.58
475,20200120,2,10678387.0,3394282.83,1273949.29,714455.68,5295699.2
476,20190922,4,6248062.05,1632722.39,788533.77,215254.98,3611550.91
477,20240515,5,2181983.81,754938.62,295301.98,132569.67,999173.54
478,20200207,7,1113825.25,443327.22,80284.14,49310.45,540903.44
479,20200114,1,4969971.34,1327233.33,290856.96,427311.64,2924569.41
480,20220913,1,5887704.51,1908179.01,713582.1,198964.14,3066979.26
481,20240312,1,21682279.05,7570893.87,3182647.85,1561011.31,9367726.02
482,20210414,7,3135124.53,1076199.15,423924.53,311092.46,1323908.39
483,20211230,3,2727702.67,1009151.99,379580.09,143767.14,1195203.45
484,20220131,7,1936796.62,563122.52,245159.12,134542.26,993972.72
485,20231010,2,2299652.93,838106.85,163294.59,81860.96,1216390.53
486,20191206,3,557749.79,142506.04,66935.17,55762.64,292545.94
487,20240124,2,315299.11,111221.11,19314.37,13399.37,171364.26
488,20210529,7,17324780.76,3989710.21,904446.21,1724668.21,10705956.13
489,20240914,3,14254085.28,4055410.21,1958910.25,856109.85,7383654.97
490,20200301,4,7249923.14,1850062.73,411412.2,526684.69,4461763.52
491,20230723,5,2449536.74,896064.43,150208.99,131512.01,1271751.31
492,20230908,1,5996761.82,1600728.7,527694.28,309693.86,3558644.98
493,20240528,1,3133661.53,698467.56,294188.44,233194.36,1907811.17
494,20201223,5,306483.56,67774.9,15887.5,26164.35,196656.81
495,20240828,1,1646483.43,381723.24,219680.51,99641.92,945437.76
496,20200112,6,10223685.71,3148872.0,1071110.77,554332.37,5449370.57
497,20220908,5,1986212.9,706658.85,264425.26,101839.16,913289.63
498,20220524,2,4124031.6,1399095.88,351835.18,280928.19,2092172.35
499,20240506,3,2475206.9,678586.74,223785.8,123057.58,1449776.78
500,20230403,1,28094008.64,8884710.86,3411898.66,2206222.46,13591176.66
501,20230309,5,9255606.0,3342251.61,833013.1,508992.41,4571348.88
502,20231102,1,7796913.92,2891833.16,952941.81,326986.75,3625152.2
503,20200113,1,588694.69,179490.61,72875.14,23402.3,312926.64
504,20230409,5,13371536.15,4236292.75,1431513.36,761240.5,6942489.54
505,20190914,3,1554135.69,361851.69,185070.64,146486.57,860726.79
506,20191005,2,1810518.1,644454.49,109164.18,98323.98,958575.45
507,20230216,6,16770254.19,4853521.74,1158907.2,1254896.48,9502928.77
508,20230323,1,483093.85,143496.05,29379.64,36282.67,273935.49
509,20230422,6,5584415.01,1292651.75,698161.11,390801.16,3202800.99
510,20210121,2,989720.01,306023.02,65882.46,92022.26,525792.27
511,20191114,1,4487909.92,1295532.49,610075.53,171685.43,2410616.47
512,20211126,5,29153995.61,10959700.1,2881374.18,1709284.61,13603636.72
513,20220904,7,5651795.18,1699799.72,722965.51,206440.21,3022589.74
514,20190713,7,6247354.58,2496578.36,920271.49,609481.88,2221022.85
515,20210304,4,603253.19,202336.58,51207.34,58389.11,291320.16
516,20240719,1,1461402.05,360926.28,163172.51,60492.87,876810.39
517,20191109,2,4684575.81,1488114.04,582669.63,186781.14,2427011.0
518,20210627,2,3196154.35,772406.62,414719.5,252557.71,1756470.52
519,20210824,4,11538053.29,3102253.33,975768.08,668064.6,6791967.28
520,20190914,4,2488780.19,663932.82,228440.04,188004.65,1408402.68
521,20221212,7,3222017.95,1149631.96,316127.78,285495.45,1470762.76
522,20200407,3,578178.86,218622.32,71390.85,36044.69,252121.0
523,20200426,5,3931933.41,1291321.65,492807.94,372255.41,1775548.41
524,20191218,1,5687542.26,1982860.12,487557.4,277975.37,2939149.37
525,20230806,7,22989993.29,6350489.38,2933846.48,1244144.59,12461512.84
526,20190204,5,1757688.64,571285.33,238293.33,144243.88,803866.1
527,20200207,1,2499743.76,843242.24,175368.46,238531.86,1242601.2
528,20240624,2,7121753.85,2309373.99,605938.91,705083.46,3501357.49
529,20220715,3,5643717.7,1222271.68,598451.37,264522.83,3558471.82
530,20220421,2,8508096.73,1845331.11,891447.3,375156.58,5396161.74
531,20200105,5,4357966.35,1248444.59,616026.32,262937.58,2230557.86
532,20230717,3,68924137.88,21879854.16,4007691.26,6148666.75,36887925.71
533,20220419,3,3462714.39,694055.03,258166.37,305050.46,2205442.53
534,20191006,3,7740036.81,2096235.91,504097.82,273006.51,4866696.57
535,20240901,2,610434.58,166274.38,49921.85,53443.53,340794.82
536,20230427,1,2941095.4,1131820.96,329174.02,164893.57,1315206.85
537,20210609,3,560964.62,216836.09,79775.24,50832.69,213520.6
538,20201027,6,25889666.39,7869665.58,3531330.04,1370233.22,13118437.55
539,20200429,4,968953.26,325884.66,136964.23,64970.98,441133.39
540,20200701,5,9209532.06,1855755.99,1371352.01,863330.36,5119093.7
541,20190915,4,1539748.54,344914.02,163091.38,51334.59,980408.55
542,20201220,5,17227836.83,3945012.14,880817.59,539840.25,11862166.85
543,20240719,4,124191.59,35195.83,16916.83,7979.96,64098.97
544,20231122,4,19453301.73,7217154.85,1298226.61,801901.39,10136018.88
545,20190823,4,5767991.27,1231999.78,307073.78,283783.98,3945133.73
546,20230518,4,1112823.33,403445.77,144665.3,44115.48,520596.78
547,20220924,5,2874974.44,1006319.6,312612.31,110551.62,1445490.91
548,20210713,7,2173625.54,817340.79,141807.06,163113.34,1051364.35
549,20221103,4,2188140.25,549942.35,185416.35,140916.42,1311865.13
550,20211101,3,9726636.14,2496205.4,1344947.04,926172.45,4959311.25
551,20230417,2,1463482.83,341698.14,78786.42,102161.08,940837.19
552,20221002,7,7209923.04,1725659.44,717045.19,634449.69,4132768.72
553,20211013,7,3349126.87,1337020.27,290470.17,222273.67,1499362.76
554,20231130,1,5350180.44,1960335.87,492519.59,323280.4,2574044.58
555,20241215,3,1502260.97,316483.52,87165.72,135223.22,963388.51
556,20200614,2,5131395.15,1297761.61,325859.4,422823.38,3084950.76
557,20231207,5,2431245.36,901610.83,332293.67,87330.0,1110010.86
558,20220323,7,1290224.29,392738.83,184712.85,93607.95,619164.66
559,20221001,4,10205855.86,3108729.13,1366718.17,549162.77,5181245.79
560,20240120,6,9095432.03,2031194.26,586119.51,344595.34,6133522.92
561,20231217,4,4791542.49,1697554.65,653864.46,311038.4,2129084.98
562,20220506,4,4200266.27,862877.24,446531.11,404450.75,2486407.17
563,20210718,2,6884761.2,2135491.53,909177.37,589394.31,3250697.99
564,20220802,1,1668434.62,483843.02,126442.99,141237.48,916911.13
565,20211104,4,1818097.05,582575.26,130884.43,91716.07,1012921.29
566,20190417,1,1900239.4,669231.47,171126.58,118187.75,941693.6
567,20221030,4,2379135.72,943084.82,327571.31,214267.43,894212.16
568,20240515,7,7356038.97,2703696.97,753254.61,667425.91,3231661.48
569,20241223,7,2906941.78,587194.86,389283.61,242426.05,1688037.26
570,20221016,4,1689645.72,672699.52,142102.79,101521.28,773322.13
571,20220118,3,621403.62,200140.34,87961.5,23313.79,309987.99
572,20230429,7,4725346.41,1014331.21,238629.96,418767.72,3053617.52
573,20210611,6,13414545.5,4034085.51,1940799.02,798517.92,6641143.05
574,20241004,1,2245217.85,841107.07,158661.62,169998.27,1075450.89
575,20230418,7,25380160.61,7045220.39,2700473.23,934721.24,14699745.75
576,20210318,7,3220432.22,724353.73,223382.09,265340.33,2007356.07
577,20190415,6,20123060.3,5308475.41,1907623.72,840672.4,12066288.77
578,20240116,6,14572354.04,5452524.06,1851063.03,1410388.94,5858378.01
579,20221117,1,6926464.18,1978262.24,643016.05,664321.46,3640864.43
580,20200816,6,4280139.21,981721.38,515216.86,159267.13,2623933.84
581,20190515,1,10142801.62,4019143.41,917746.11,977306.39,4228605.71
582,20230905,1,3648096.76,955658.08,223248.96,282536.78,2186652.94
583,20200302,3,10360885.5,2955295.87,868220.58,689432.27,5847936.78
584,20240406,3,2024411.34,702856.05,125027.27,96810.68,1099717.34
585,20190509,6,22071633.44,8139885.74,1811484.52,1377003.33,10743259.85
586,20201116,7,8818631.14,1791941.6,964341.53,383608.56,5678739.45
587,20210411,7,1469356.36,435845.63,163473.34,104634.41,765402.98
588,20210610,3,1577547.37,354380.76,228057.18,91874.39,903235.04
589,20190608,5,19212828.06,6254088.28,1443299.03,1500263.44,10015177.31
590,20220130,3,2073169.8,771398.46,118781.53,148290.89,1034698.92
591,20190815,6,1720381.76,446187.4,190527.7,67606.39,1016060.27
592,20210604,6,351415.88,138024.92,31253.66,28060.76,154076.54
593,20231115,3,2952085.44,1156170.14,295566.74,182052.99,1318295.57
594,20190411,4,3495389.58,1276890.98,341508.8,136365.02,1740624.78
595,20201206,3,1162614.52,454362.33,72785.25,72620.25,562846.69
596,20220415,3,3684316.36,1384833.5,374348.54,148258.78,1776875.54
597,20211127,4,3672465.22,1091888.46,235067.68,162456.07,2183053.01
598,20210910,2,6359893.38,1806531.26,559567.62,377200.81,3616593.69
599,20230902,6,5872084.98,2014647.1,836811.89,251627.71,2768998.28
600,20240725,4,21649624.46,6179399.7,1328176.61,2094542.81,12047505.34
601,20201207,4,8729849.63,3125017.44,1040563.84,583115.64,3981152.71
602,20201109,4,4886146.66,1950916.94,449422.62,157110.4,2328696.7
603,20221115,1,1574051.12,392224.95,170764.31,106983.94,904077.92
604,20191117,7,5979442.97,1764405.25,330497.76,280352.15,3604187.81
605,20210618,7,2426699.45,579892.01,305419.41,158747.29,1382640.74
606,20200727,2,2014806.64,405667.75,248019.3,169919.52,1191200.07
607,20200531,5,825877.68,305779.33,100227.87,80062.19,339808.29
608,20200816,4,12706107.24,2858585.52,1287217.06,719134.82,7841169.84
609,20241121,2,4364695.22,1407469.54,372610.28,142697.57,2441917.83
610,20190314,2,17505447.62,4066844.89,1245033.9,599059.88,11594508.95
611,20220827,4,1103915.87,279401.86,153685.86,51682.87,619145.28
612,20241110,1,6838182.69,2730209.05,453229.12,213035.44,3441709.08
613,20190815,3,16633087.41,5702700.56,1191220.1,860916.05,8878250.7
614,20240825,2,2440940.0,895552.11,362079.67,97477.88,1085830.34
615,20230817,6,294768.12,103945.25,15135.08,18987.94,156699.85
616,20221006,6,5466414.36,1935559.65,649597.35,431936.58,2449320.78
617,20240323,2,3680988.95,1460535.34,311923.44,243840.31,1664689.86
618,20211012,3,19194482.58,6142850.59,2440824.36,1231269.71,9379537.92
619,20210316,2,2966842.4,875906.48,278392.07,243454.23,1569089.62
620,20200519,3,3636425.26,1014491.94,298751.82,133544.61,2189636.89
621,20231108,5,1280995.6,479516.9,68259.63,97555.09,635663.98
622,20200108,1,2169797.24,550813.78,148602.76,190692.82,1279687.88
623,20230405,3,22470954.55,7889753.35,2663944.15,1425283.05,10491974.0
624,20210709,1,15238314.43,5441853.36,1326213.28,1091816.66,7378431.13
625,20240808,2,2609889.14,829230.19,254876.99,191009.52,1334772.44
626,20240404,1,1861873.18,551338.82,122484.49,121180.03,1066869.84
627,20230518,3,627775.25,134445.21,93428.56,31855.55,368045.93
628,20220712,7,7356063.64,2272830.43,558251.01,688548.54,3836433.66
629,20230719,7,4087857.91,920194.91,353262.0,297072.58,2517328.42
630,20210311,4,23454708.9,4789959.09,1988652.31,2079750.01,14596347.49
631,20220205,3,678077.38,144568.09,58328.93,43961.11,431219.25
632,20190611,4,1526636.13,402131.47,177360.92,147500.98,799642.76
633,20240918,5,7696524.75,2012054.26,937110.67,659343.82,4088016.0
634,20201222,1,1751854.38,661192.35,180394.14,88744.89,821523.0
635,20190915,3,16065141.82,6115708.38,2259966.12,845306.77,6844160.55
636,20200225,4,2005095.62,623830.08,159064.81,192611.8,1029588.93
637,20230922,1,3377364.06,1094206.04,258551.12,197068.67,1827538.23
638,20240721,6,922152.94,295016.59,85606.23,28453.69,513076.43
639,20201128,2,9622503.01,2663155.02,1018637.18,858049.49,5082661.32
640,20211224,5,1199033.61,299902.49,86195.02,80732.91,732203.19
641,20200515,4,439505.51,125111.25,59816.73,24386.49,230191.04
642,20230731,3,585952.93,227653.97,76918.75,46807.1,234573.11
643,20241025,1,2649388.09,933906.15,265064.48,147279.43,1303138.03
644,20230917,6,5620116.34,1888515.31,715480.38,170477.75,2845642.9
645,20230318,2,2273789.03,839966.74,180410.68,210952.55,1042459.06
646,20190906,3,16615655.39,6532242.69,1158794.55,1314402.54,7610215.61
647,20210615,6,16675522.44,3950847.84,2377710.43,1423037.65,8923926.52
648,20211213,7,1888479.12,586851.86,192079.38,122130.18,987417.7
649,20240529,3,5442827.34,1771398.71,398529.66,484089.45,2788809.52
650,20200124,6,303945.06,87178.11,22381.07,22292.76,172093.12
651,20221030,1,1510496.17,559238.02,121503.01,109596.95,720158.19
652,20191116,3,1322266.06,286515.52,167263.22,86793.42,781693.9
653,20190109,7,4072822.23,1276538.27,437936.18,403441.49,1954906.29
654,20230513,6,2113009.83,542139.26,229696.37,64599.88,1276574.32
655,20220210,7,986900.31,209173.25,103305.95,92845.8,581575.31
656,20190604,4,1105211.45,363937.57,161015.81,100228.02,480030.05
657,20230304,5,10356822.96,3742094.1,857568.81,702139.44,5055020.61
658,20210601,4,5892866.14,2037979.26,358424.29,254650.25,3241812.34
659,20220802,1,4101112.27,1339921.77,534092.37,396481.73,1830616.4
660,20211006,6,702214.11,269491.59,48199.97,63862.78,320659.77
661,20230303,6,1185096.73,290058.89,70498.13,104885.04,719654.67
662,20190331,7,3273436.26,686646.55,313158.93,145304.68,2128326.1
663,20230924,2,3189434.93,951640.55,220187.89,104026.38,1913580.11
664,20191112,2,1301110.59,375805.56,104056.26,42975.46,778273.31
665,20200111,6,3177567.2,1070560.37,219808.84,308357.29,1578840.7
666,20230823,5,500525.03,111735.96,53221.39,41890.61,293677.07
667,20220815,1,993864.63,250364.84,118848.53,55387.13,569264.13
668,20190929,7,841048.79,245008.93,73061.28,65378.54,457600.04
669,20210209,7,28052345.89,9620569.1,4065572.32,1077530.87,13288673.6
670,20211003,2,2053198.44,774780.8,261160.21,138995.04,878262.39
671,20221017,3,2966025.17,1130640.84,170912.68,141389.35,1523082.3
672,20210801,1,1584151.27,536110.11,117245.04,102077.37,828718.75
673,20210130,6,172093.29,62308.95,13979.0,10712.25,85093.09
674,20200322,2,216262.64,64984.14,13264.69,15633.23,122380.58
675,20200514,6,3613082.78,751702.59,334148.44,192736.0,2334495.75
676,20200702,7,1301651.39,485761.4,172108.05,119385.45,524396.49
677,20241005,3,1582080.89,347130.64,203559.41,74510.25,956880.59
678,20211120,4,3652211.82,1232439.3,192951.57,308409.22,1918411.73
679,20190310,1,9659878.34,2244310.06,927425.73,633482.19,5854660.36
